text,label
Congratulations! You've won a free vacation to New York. Click here to claim your prize.,spam
"Hello Michael,

We value your opinion! Please take a moment to fill out our survey on customer service.",legitimate
Get the best deal! Renew your subscription now at http://offers.com for exclusive benefits.,spam
"Dear Jane,

Just wanted to catch up and see how things are going on your end.",legitimate
"Hello Jane,

I wanted to follow up on our conversation. Can we schedule a time to discuss this further?",legitimate
Limited-time offer: Get camera for $19.99! Visit http://offers.com to buy now.,spam
"Hello Michael,

Your account balance is $2,000.00. If you have any questions, please let us know.",legitimate
Unlock the secrets to rapid weight loss! Learn more at http://promo.com.,spam
Earn money from home! Learn how at http://offers.com.,spam
Limited-time offer: Get smartwatch for $19.99! Visit http://promo.com to buy now.,spam
Immediate action required! Update your payment information at [this link](http://example.com) to avoid account suspension.,spam
You've won a lottery! Claim your prize by sending your details to spammer@example.com.,spam
Get the best deal! Renew your subscription now at http://promo.com for exclusive benefits.,spam
Earn money from home! Learn how at http://promo.com.,spam
"Hello Michael,

Your meeting with Sarah is scheduled for June 1 at 3:00 PM.",legitimate
Get high returns on your investment! Learn how at http://example.com.,spam
Congratulations! You've won a free vacation to Maldives. Click here to claim your prize.,spam
"Hi Jane,

Your appointment with Dr. Smith is set for June 1 at 5:00 PM. Please let us know if you have any questions.",legitimate
"Hello Michael,

Your subscription will renew on April 24. If you have any questions, please contact us.",legitimate
Your account has been compromised! Reset your password at http://example.com.,spam
You've won a lottery! Claim your prize by sending your details to offers@example.com.,spam
Immediate job openings available! No experience required. Visit http://promo.com to apply.,spam
Alert! Suspicious activity detected in your account. Please verify your account information by clicking [here](http://promo.com).,spam
"Dear Alex,

Your order for smartwatch has been shipped. Track your package with the tracking number 123456.",legitimate
"Hello John,

Thank you for your application. We'll get back to you shortly.",legitimate
"Exclusive offer just for you! Buy one smartwatch, get one free! Click [here](http://offers.com) to redeem.",spam
Immediate job openings available! No experience required. Visit http://offers.com to apply.,spam
System alert! Your account has been compromised. Secure it now at http://example.com.,spam
Immediate job openings available! No experience required. Visit http://promo.com to apply.,spam
"Hello Alex,

We value your opinion! Please take a moment to fill out our survey on user experience.",legitimate
"Earn $10,000/hour working from home! Apply now at http://offers.com.",spam
Get a loan at an unbeatable interest rate! Visit http://example.com for more information.,spam
Your computer is infected! Call our helpline at 1-800-555-1234 for immediate assistance.,spam
"Dear John,

You have a pending renewal for software suite. Please visit https://www.amazon.com to update your payment information.",legitimate
You've won a lottery! Claim your prize by sending your details to offers@example.com.,spam
Immediate job openings available! No experience required. Visit http://promo.com to apply.,spam
"Hello John,

Thank you for your application. We'll get back to you shortly.",legitimate
Huge sale! Get laptop for a special price at http://example.com.,spam
"Hi Jane,

Your feedback helps us improve. Please rate our service at https://www.google.com.",legitimate
"Hello Emily,

Thank you for your application. We'll get back to you shortly.",legitimate
Immediate action required! Update your payment information at [this link](http://example.com) to avoid account suspension.,spam
Get a loan at an unbeatable interest rate! Visit http://offers.com for more information.,spam
Get access to exclusive content! Sign up now at http://example.com.,spam
"Hello John,

Your account balance is $500.00. If you have any questions, please let us know.",legitimate
"Exclusive offer just for you! Buy one headphones, get one free! Click [here](http://offers.com) to redeem.",spam
Earn money from home! Learn how at http://example.com.,spam
"Receipt of payment received for laptop. For more details, click [here](http://offers.com).",spam
"Dear Emily,

You have a pending renewal for newsletter. Please visit https://www.ibm.com to update your payment information.",legitimate
"Dear John,

Your order for smartwatch has been shipped. Track your package with the tracking number 123456.",legitimate
Limited-time offer: Get camera for $99.99! Visit http://offers.com to buy now.,spam
"Hello Emily,

I wanted to follow up on our conversation. Can we schedule a time to discuss this further?",legitimate
Your account has been compromised! Reset your password at http://promo.com.,spam
Your invoice for $500 is attached. Please pay by July 15 to avoid late fees.,spam
"Hi John,

Your subscription to email subscription will end on August 5. Renew now to continue enjoying our services!",legitimate
Your loan application has been approved! Click [here](http://example.com) to finalize the process.,spam
"Hello John,

We value your opinion! Please take a moment to fill out our survey on website design.",legitimate
"Hello Jane,

Your meeting with Robert is scheduled for June 1 at 5:00 PM.",legitimate
"Hello John,

I wanted to follow up on our conversation. Can we schedule a time to discuss this further?",legitimate
"Hi John,

Your appointment with Dr. Patel is set for June 1 at 6:30 PM. Please let us know if you have any questions.",legitimate
"Earn $50,000/hour working from home! Apply now at http://promo.com.",spam
"Dear Emily,

Thank you for your kind email. I appreciate your support and look forward to our collaboration.",legitimate
"Earn $5,000/hour working from home! Apply now at http://example.com.",spam
Limited-time offer: Get smartwatch for $99.99! Visit http://example.com to buy now.,spam
"Dear Michael,

Your feedback is valuable to us. Please take a moment to complete our survey.",legitimate
"Hi Jane,

Let's schedule a meeting for July 15. Let me know if that works for you.",legitimate
Get access to exclusive content! Sign up now at http://promo.com.,spam
"Hello Emily,

Your subscription will renew on June 1. If you have any questions, please contact us.",legitimate
Your loan application has been approved! Click [here](http://example.com) to finalize the process.,spam
"Hello John,

I wanted to follow up on our conversation. Can we schedule a time to discuss this further?",legitimate
System alert! Your account has been compromised. Secure it now at http://offers.com.,spam
Get a loan at an unbeatable interest rate! Visit http://example.com for more information.,spam
Exclusive investment opportunity! Double your money in 1 year. Visit http://offers.com for details.,spam
"Hi Michael,

Your flight reservation for New York on June 1 is confirmed.",legitimate
Discover the key to anti-aging! Order your trial kit now from http://example.com.,spam
Your computer is infected! Call our helpline at 800-123-4567 for immediate assistance.,spam
"Hi Alex,

Your hotel reservation at New York has been confirmed. Check-in is at 3:00 PM.",legitimate
"Hi Alex,

I hope this email finds you well. Just checking in to see how you're doing.",legitimate
Limited-time offer: Get camera for $99.99! Visit http://offers.com to buy now.,spam
